Tiempo (s),Voltaje (V)
0.0101010101010101,1.5591606161906384
0.011111111111111112,1.564625175204128
0.012121212121212121,1.579090184357483
0.013131313131313131,1.6003055311157368
0.014141414141414142,1.6260211029439233
0.015151515151515152,1.6514152301242575
0.01616161616161616,1.6716662429389544
0.01717171717171717,1.688702809275128
0.01818181818181818,1.6996319273021072
0.01919191919191919,1.7022034844849259
0.0202020202020202,1.6960960361757316
0.021212121212121213,1.6806666930788197
0.022222222222222223,1.6575226784334518
0.023232323232323233,1.630521328013856
0.024242424242424242,1.6048057561856695
0.025252525252525252,1.582947520131711
0.026262626262626262,1.57041117886547
0.02727272727272727,1.567518177034799
0.028282828282828285,1.5755542932311073
0.029292929292929294,1.5900193023844622
0.030303030303030304,1.6105917598470114
0.031313131313131314,1.6330928851966746
0.03232323232323232,1.6530224533635192
0.03333333333333333,1.6697375750518404
0.03434343434343434,1.6822739163180813
0.03535353535353535,1.689667143218685
0.03636363636363636,1.6893456985708326
0.03737373737373737,1.680988137726672
0.03838383838383838,1.664594460686203
0.03939393939393939,1.6414504460408352
0.0404040404040404,1.616056318860501
0.04141414141414142,1.5922694149194285
0.04242424242424243,1.574268514639698
0.043434343434343436,1.565589509147685
0.044444444444444446,1.5697682895697653
0.045454545454545456,1.5813402968924493
0.046464646464646465,1.5974125292850658
0.047474747474747475,1.6157348742126487
0.048484848484848485,1.634378663788084
0.049494949494949494,1.6507723408285528
0.050505050505050504,1.664594460686203
0.051515151515151514,1.6745592447696254
0.052525252525252523,1.6803452484309673
0.05353535353535353,1.680023803783115
0.05454545454545454,1.671344798291102
0.05555555555555555,1.6543082319549285
0.05656565656565657,1.6311642173095606
0.05757575757575758,1.6057700901292264
0.05858585858585859,1.581983186188154
0.0595959595959596,1.5652680644998327
0.06060606060606061,1.558839171542786
0.06161616161616162,1.561732173373457
0.06262626262626263,1.573304180696141
0.06363636363636363,1.5890549684409052
0.06464646464646465,1.608341647312045
0.06565656565656566,1.6298784387181513
0.06666666666666667,1.6501294515328482
0.06767676767676768,1.66555879462976
0.06868686868686869,1.6764879126567394
0.0696969696969697,1.681952471670229
0.0707070707070707,1.6793809144874103
0.07171717171717172,1.6681303518125787
0.07272727272727272,1.6504508961807005
0.07373737373737374,1.628592660126742
0.07474747474747474,1.6041628668899648
0.07575757575757576,1.5832689647795632
0.07676767676767676,1.569446844921913
0.07777777777777778,1.5659109537955374
0.07878787878787878,1.5726612914004363
0.0797979797979798,1.5874477452016436
0.0808080808080808,1.6060915347770788
0.08181818181818182,1.6279497708310373
0.08282828282828283,1.6491651175892912
0.08383838383838384,1.6697375750518404
0.08484848484848485,1.6864526967401616
0.08585858585858586,1.698346148710698
0.08686868686868687,1.7041321523720399
0.08787878787878788,1.7022034844849259
0.08888888888888889,1.6890242539229803
0.0898989898989899,1.6671660178690217
0.09090909090909091,1.6404861120972782
0.09191919191919191,1.612198983086273
0.09292929292929293,1.5880906344973482
0.09393939393939393,1.572339846752584
0.09494949494949495,1.568482510978356
0.09595959595959595,1.5739470699918456
0.09696969696969697,1.5880906344973482
0.09797979797979799,1.607377313368488
0.09898989898989899,1.6292355494224466
0.1,1.6510937854764052
0.0,1.6690946857561357
0.00101010101010101,1.682916805613786
0.00202020202020202,1.689667143218685
0.0030303030303030303,1.6893456985708326
0.00404040404040404,1.6797023591352627
0.00505050505050505,1.6623443481512368
0.006060606060606061,1.6398432228015736
0.007070707070707071,1.6157348742126487
0.00808080808080808,1.5958053060458042
0.00909090909090909,1.581018852244597
0.0101010101010101,1.574268514639698
0.011111111111111112,1.5774829611182213
0.012121212121212121,1.5874477452016436
0.013131313131313131,1.6028770882985555
0.014141414141414142,1.6228066564654
0.015151515151515152,1.6424147799843922
0.01616161616161616,1.6600942356162705
0.01717171717171717,1.67520213406533
0.01818181818181818,1.6861312520923093
0.01919191919191919,1.691595811105799
0.0202020202020202,1.687738475331571
0.021212121212121213,1.673273466178216
0.022222222222222223,1.6539867873070762
0.023232323232323233,1.6298784387181513
0.024242424242424242,1.6044843115378171
0.025252525252525252,1.581983186188154
0.026262626262626262,1.566553843091242
0.02727272727272727,1.5620536180213094
0.028282828282828285,1.567518177034799
0.029292929292929294,1.58005451830104
0.030303030303030304,1.5967696399893612
0.031313131313131314,1.617020652804058
0.03232323232323232,1.639200333505869
0.03333333333333333,1.6600942356162705
0.03434343434343434,1.678095135896001
0.03535353535353535,1.692560145049356
0.03636363636363636,1.6977032594149932
0.03737373737373737,1.691595811105799
0.03838383838383838,1.674237800121773
0.03939393939393939,1.6475578943500295
0.0404040404040404,1.6157348742126487
0.04141414141414142,1.5845547433709726
0.04242424242424243,1.559803505486343
0.043434343434343436,1.5459813856286928
0.044444444444444446,1.5459813856286928
0.045454545454545456,1.5572319483035244
0.046464646464646465,1.5768400718225166
0.047474747474747475,1.5980554185807705
0.048484848484848485,1.6205565439304337
0.049494949494949494,1.6395217781537212
0.050505050505050504,1.6549511212506332
0.051515151515151514,1.6662016839254647
0.052525252525252523,1.673273466178216
0.05353535353535353,1.6716662429389544
0.05454545454545454,1.6613800142076798
0.05555555555555555,1.6427362246322446
0.05656565656565657,1.618949320691172
0.05757575757575758,1.5941980828065425
0.05858585858585859,1.5716969574568793
0.0595959595959596,1.555946169712115
0.06060606060606061,1.5517673892900348
0.06161616161616162,1.5581962822470814
0.06262626262626263,1.573304180696141
0.06363636363636363,1.5932337488629855
0.06464646464646465,1.6147705402690917
0.06565656565656566,1.6375931102666073
0.06666666666666667,1.6591299016727135
0.06767676767676768,1.6764879126567394
0.06868686868686869,1.6861312520923093
0.0696969696969697,1.6903100325143896
0.0707070707070707,1.6835596949094906
0.07171717171717172,1.6678089071647264
0.07272727272727272,1.6456292264629155
0.07373737373737374,1.6205565439304337
0.07474747474747474,1.5951624167500995
0.07575757575757576,1.573304180696141
0.07676767676767676,1.559803505486343
0.07777777777777778,1.555946169712115
0.07878787878787878,1.5643037305562757
0.0797979797979798,1.5806974075967446
0.0808080808080808,1.6019127543549985
0.08181818181818182,1.6250567690003663
0.08282828282828283,1.6482007836457342
0.08383838383838384,1.6687732411082834
0.08484848484848485,1.682916805613786
0.08585858585858586,1.690631477162242
0.08686868686868687,1.6909529218100943
0.08787878787878788,1.681952471670229
0.08888888888888889,1.6658802392776124
0.0898989898989899,1.6433791139279492
0.09090909090909091,1.617020652804058
0.09191919191919191,1.5945195274543948
0.09292929292929293,1.577161516470369
0.09393939393939393,1.5662323984433897
0.09494949494949495,1.5639822859084234
0.09595959595959595,1.5697682895697653
0.09696969696969697,1.5823046308360063
0.09797979797979799,1.5993411971721798
0.09898989898989899,1.6192707653390244
0.1,1.637271665618755
0.0,1.6530224533635192
0.00101010101010101,1.6658802392776124
0.00202020202020202,1.6745592447696254
0.0030303030303030303,1.6719876875868067
0.00404040404040404,1.6620229035033844
0.00505050505050505,1.6437005585758016
0.006060606060606061,1.6205565439304337
0.007070707070707071,1.5977339739329182
0.00808080808080808,1.578125850413926
0.00909090909090909,1.567518177034799
0.0101010101010101,1.565589509147685
0.011111111111111112,1.5710540681611747
0.012121212121212121,1.5832689647795632
0.013131313131313131,1.5986983078764752
0.014141414141414142,1.6157348742126487
0.015151515151515152,1.63244999590097
0.01616161616161616,1.6475578943500295
0.01717171717171717,1.6613800142076798
0.01818181818181818,1.6690946857561357
0.01919191919191919,1.6735949108260684
0.0202020202020202,1.6690946857561357
0.021212121212121213,1.6578441230813041
0.022222222222222223,1.6388788888580166
0.023232323232323233,1.614127650973387
0.024242424242424242,1.5877691898494959
0.025252525252525252,1.564625175204128
0.026262626262626262,1.5508030553464778
0.02727272727272727,1.5475886088679545
0.028282828282828285,1.5556247250642627
0.029292929292929294,1.573304180696141
0.030303030303030304,1.5941980828065425
0.031313131313131314,1.6183064313954674
0.03232323232323232,1.6417718906886876
0.03333333333333333,1.663630126742646
0.03434343434343434,1.6797023591352627
0.03535353535353535,1.6893456985708326
0.03636363636363636,1.6899885878665373
0.03737373737373737,1.6822739163180813
0.03838383838383838,1.664594460686203
0.03939393939393939,1.6414504460408352
0.0404040404040404,1.6154134295647964
0.04141414141414142,1.5893764130887575
0.04242424242424243,1.5688039556262083
0.043434343434343436,1.5581962822470814
0.044444444444444446,1.5581962822470814
0.045454545454545456,1.567518177034799
0.046464646464646465,1.5855190773145296
0.047474747474747475,1.6089845366077498
0.048484848484848485,1.6330928851966746
0.049494949494949494,1.6543082319549285
0.050505050505050504,1.671344798291102
0.051515151515151514,1.6832382502616383
0.052525252525252523,1.6874170306837186
0.05353535353535353,1.6845240288530476
0.05454545454545454,1.672309132234659
0.05555555555555555,1.6546296766027808
0.05656565656565657,1.63244999590097
0.05757575757575758,1.6099488705513068
0.05858585858585859,1.5887335237930529
0.0595959595959596,1.572339846752584
0.06060606060606061,1.5652680644998327
0.06161616161616162,1.5652680644998327
0.06262626262626263,1.5749114039354026
0.06363636363636363,1.5896978577366099
0.06464646464646465,1.608341647312045
0.06565656565656566,1.6289141047745943
0.06666666666666667,1.6475578943500295
0.06767676767676768,1.6639515713904984
0.06868686868686869,1.6748806894174777
0.0696969696969697,1.6793809144874103
0.0707070707070707,1.676166468008887
0.07171717171717172,1.6649159053340554
0.07272727272727272,1.6472364497021772
0.07373737373737374,1.6253782136482187
0.07474747474747474,1.6035199775942601
0.07575757575757576,1.582947520131711
0.07676767676767676,1.5700897342176177
0.07777777777777778,1.5649466198519804
0.07878787878787878,1.5697682895697653
0.0797979797979798,1.5823046308360063
0.0808080808080808,1.6009484204114415
0.08181818181818182,1.6250567690003663
0.08282828282828283,1.6514152301242575
0.08383838383838384,1.6739163554739207
0.08484848484848485,1.6922387004015036
0.08585858585858586,1.7028463737806305
0.08686868686868687,1.7041321523720399
0.08787878787878788,1.6922387004015036
0.08888888888888889,1.6710233536432497
0.0898989898989899,1.6449863371672109
0.09090909090909091,1.617020652804058
0.09191919191919191,1.5922694149194285
0.09292929292929293,1.5726612914004363
0.09393939393939393,1.562696507317014
0.09494949494949495,1.5652680644998327
0.09595959595959595,1.574268514639698
0.09696969696969697,1.5909836363280192
0.09797979797979799,1.6105917598470114
0.09898989898989899,1.6311642173095606
0.1,1.6501294515328482
0.0,1.666523128573317
0.00101010101010101,1.6784165805438533
0.00202020202020202,1.6851669181487523
0.0030303030303030303,1.6825953609659337
0.00404040404040404,1.6726305768825114
0.00505050505050505,1.6539867873070762
0.006060606060606061,1.631485661957413
0.007070707070707071,1.608341647312045
0.00808080808080808,1.5884120791452006
0.00909090909090909,1.573304180696141
0.0101010101010101,1.5668752877390943
0.011111111111111112,1.569446844921913
0.012121212121212121,1.5813402968924493
0.013131313131313131,1.5964481953415088
0.014141414141414142,1.6147705402690917
0.015151515151515152,1.6340572191402316
0.01616161616161616,1.6527010087156668
0.01717171717171717,1.6681303518125787
0.01818181818181818,1.6787380251917057
0.01919191919191919,1.6822739163180813
0.0202020202020202,1.6774522466002963
0.021212121212121213,1.66555879462976
0.022222222222222223,1.6475578943500295
0.023232323232323233,1.6244138797046617
0.024242424242424242,1.6009484204114415
0.025252525252525252,1.581018852244597
0.026262626262626262,1.5681610663305037
0.02727272727272727,1.565589509147685
0.028282828282828285,1.574268514639698
0.029292929292929294,1.5884120791452006
0.030303030303030304,1.6048057561856695
0.031313131313131314,1.6244138797046617
0.03232323232323232,1.6440220032236539
0.03333333333333333,1.6620229035033844
0.03434343434343434,1.6758450233610347
0.03535353535353535,1.682916805613786
0.03636363636363636,1.6842025842051953
0.03737373737373737,1.6774522466002963
0.03838383838383838,1.6642730160383508
0.03939393939393939,1.6440220032236539
0.0404040404040404,1.6231281011132523
0.04141414141414142,1.6009484204114415
0.04242424242424243,1.5816617415403016
0.043434343434343436,1.5678396216826513
0.044444444444444446,1.5620536180213094
0.045454545454545456,1.5668752877390943
0.046464646464646465,1.578125850413926
0.047474747474747475,1.5958053060458042
0.048484848484848485,1.6163777635083534
0.049494949494949494,1.638235999562312
0.050505050505050504,1.6549511212506332
0.051515151515151514,1.6678089071647264
0.052525252525252523,1.6735949108260684
0.05353535353535353,1.6710233536432497
0.05454545454545454,1.6600942356162705
0.05555555555555555,1.6414504460408352
0.05656565656565657,1.6176635420997627
0.05757575757575758,1.5941980828065425
0.05858585858585859,1.5736256253439933
0.0595959595959596,1.5607678394299
0.06060606060606061,1.5581962822470814
0.06161616161616162,1.565589509147685
0.06262626262626263,1.5797330736531876
0.06363636363636363,1.5990197525243275
0.06464646464646465,1.6195922099868767
0.06565656565656566,1.641129001392983
0.06666666666666667,1.6607371249119751
0.06767676767676768,1.6764879126567394
0.06868686868686869,1.6883813646272756
0.0696969696969697,1.6928815896972083
0.0707070707070707,1.6883813646272756
0.07171717171717172,1.6758450233610347
0.07272727272727272,1.6543082319549285
0.07373737373737374,1.626663992239628
0.07474747474747474,1.5980554185807705
0.07575757575757576,1.5720184021047316
0.07676767676767676,1.5527317232335918
0.07777777777777778,1.5443741623894311
0.07878787878787878,1.5456599409808405
0.0797979797979798,1.5575533929513767
0.0808080808080808,1.5768400718225166
0.08181818181818182,1.5999840864678845
0.08282828282828283,1.6234495457611047
0.08383838383838384,1.6443434478715062
0.08484848484848485,1.6613800142076798
0.08585858585858586,1.674237800121773
0.08686868686868687,1.680023803783115
0.08787878787878788,1.6745592447696254
0.08888888888888889,1.6604156802641228
0.0898989898989899,1.6395217781537212
0.09090909090909091,1.6157348742126487
0.09191919191919191,1.5925908595672809
0.09292929292929293,1.5745899592875503
0.09393939393939393,1.564625175204128
0.09494949494949495,1.5643037305562757
0.09595959595959595,1.572339846752584
0.09696969696969697,1.5874477452016436
0.09797979797979799,1.6060915347770788
0.09898989898989899,1.627628326183185
0.1,1.6491651175892912
0.0,1.66555879462976
0.00101010101010101,1.677130801952444
0.00202020202020202,1.6822739163180813
0.0030303030303030303,1.6803452484309673
0.00404040404040404,1.6690946857561357
0.00505050505050505,1.6523795640678145
0.006060606060606061,1.6327714405488223
0.007070707070707071,1.609305981255602
0.00808080808080808,1.5877691898494959
0.00909090909090909,1.5716969574568793
0.0101010101010101,1.5659109537955374
0.011111111111111112,1.5716969574568793
0.012121212121212121,1.5871263005537912
0.013131313131313131,1.6080202026641928
0.014141414141414142,1.6337357744923793
0.015151515151515152,1.6581655677291565
0.01616161616161616,1.6784165805438533
0.01717171717171717,1.693524478992913
0.01818181818181818,1.6996319273021072
0.01919191919191919,1.6957745915278792
0.0202020202020202,1.685809807444457
0.021212121212121213,1.6687732411082834
0.022222222222222223,1.6449863371672109
0.023232323232323233,1.6192707653390244
0.024242424242424242,1.5935551935108379
0.025252525252525252,1.5707326235133223
0.026262626262626262,1.556910503655672
0.02727272727272727,1.554981835768558
0.028282828282828285,1.5639822859084234
0.029292929292929294,1.582947520131711
0.030303030303030304,1.607377313368488
0.031313131313131314,1.63244999590097
0.03232323232323232,1.6549511212506332
0.03333333333333333,1.672309132234659
0.03434343434343434,1.6832382502616383
0.03535353535353535,1.6893456985708326
0.03636363636363636,1.6854883627966046
0.03737373737373737,1.6739163554739207
0.03838383838383838,1.6549511212506332
0.03939393939393939,1.6318071066052653
0.0404040404040404,1.6076987580163404
0.04141414141414142,1.5823046308360063
0.04242424242424243,1.5623750626691617
0.043434343434343436,1.5546603911207058
0.044444444444444446,1.5594820608384907
0.045454545454545456,1.5739470699918456
0.046464646464646465,1.5961267506936565
0.047474747474747475,1.618949320691172
0.048484848484848485,1.6379145549144596
0.049494949494949494,1.6530224533635192
0.050505050505050504,1.6652373499819078
0.051515151515151514,1.674237800121773
0.052525252525252523,1.6787380251917057
0.05353535353535353,1.6748806894174777
0.05454545454545454,1.6652373499819078
0.05555555555555555,1.6488436729414389
0.05656565656565657,1.628592660126742
0.05757575757575758,1.6067344240727834
0.05858585858585859,1.5877691898494959
0.0595959595959596,1.573304180696141
0.06060606060606061,1.5691254002740607
0.06161616161616162,1.574268514639698
0.06262626262626263,1.5871263005537912
0.06363636363636363,1.6038414222421125
0.06464646464646465,1.6244138797046617
0.06565656565656566,1.6472364497021772
0.06666666666666667,1.6681303518125787
0.06767676767676768,1.6842025842051953
0.06868686868686869,1.6960960361757316
0.0696969696969697,1.7009177058935165
0.0707070707070707,1.6951317022321746
0.07171717171717172,1.679059469839558
0.07272727272727272,1.6562368998420425
0.07373737373737374,1.6292355494224466
0.07474747474747474,1.6019127543549985
0.07575757575757576,1.577161516470369
0.07676767676767676,1.5594820608384907
0.07777777777777778,1.5517673892900348
0.07878787878787878,1.5536960571771488
0.0797979797979798,1.5643037305562757
0.0808080808080808,1.5832689647795632
0.08181818181818182,1.6054486454813741
0.08282828282828283,1.626663992239628
0.08383838383838384,1.6453077818150632
0.08484848484848485,1.6623443481512368
0.08585858585858586,1.674237800121773
0.08686868686868687,1.680988137726672
0.08787878787878788,1.679059469839558
0.08888888888888889,1.6700590196996927
0.0898989898989899,1.6546296766027808
0.09090909090909091,1.6350215530837886
0.09191919191919191,1.616056318860501
0.09292929292929293,1.5999840864678845
0.09393939393939393,1.5893764130887575
0.09494949494949495,1.5877691898494959
0.09595959595959595,1.5945195274543948
0.09696969696969697,1.6070558687206358
0.09797979797979799,1.6260211029439233
0.09898989898989899,1.6456292264629155
0.1,1.6620229035033844
0.0,1.6748806894174777
0.00101010101010101,1.6825953609659337
0.00202020202020202,1.6845240288530476
0.0030303030303030303,1.680988137726672
0.00404040404040404,1.6697375750518404
0.00505050505050505,1.6494865622371435
0.006060606060606061,1.626663992239628
0.007070707070707071,1.6035199775942601
0.00808080808080808,1.5864834112580866
0.00909090909090909,1.5755542932311073
0.0101010101010101,1.5716969574568793
0.011111111111111112,1.578125850413926
0.012121212121212121,1.5932337488629855
0.013131313131313131,1.6125204277341254
0.014141414141414142,1.6350215530837886
0.015151515151515152,1.6575226784334518
0.01616161616161616,1.6764879126567394
0.01717171717171717,1.6909529218100943
0.01818181818181818,1.6986675933585502
0.01919191919191919,1.698346148710698
0.0202020202020202,1.688702809275128
0.021212121212121213,1.6700590196996927
0.022222222222222223,1.6443434478715062
0.023232323232323233,1.6157348742126487
0.024242424242424242,1.5884120791452006
0.025252525252525252,1.5668752877390943
0.026262626262626262,1.5543389464728534
0.02727272727272727,1.5514459446421824
0.028282828282828285,1.559803505486343
0.029292929292929294,1.576197182526812
0.030303030303030304,1.5983768632286228
0.031313131313131314,1.6260211029439233
0.03232323232323232,1.6533438980113715
0.03333333333333333,1.6739163554739207
0.03434343434343434,1.687738475331571
0.03535353535353535,1.692560145049356
0.03636363636363636,1.691595811105799
0.03737373737373737,1.6806666930788197
0.03838383838383838,1.6620229035033844
0.03939393939393939,1.6379145549144596
0.0404040404040404,1.6118775384384207
0.04141414141414142,1.5877691898494959
0.04242424242424243,1.5691254002740607
0.043434343434343436,1.5575533929513767
0.044444444444444446,1.555946169712115
0.045454545454545456,1.561732173373457
0.046464646464646465,1.5768400718225166
0.047474747474747475,1.5961267506936565
0.048484848484848485,1.6176635420997627
0.049494949494949494,1.6395217781537212
0.050505050505050504,1.6568797891377471
0.051515151515151514,1.6697375750518404
0.052525252525252523,1.6745592447696254
0.05353535353535353,1.6707019089953974
0.05454545454545454,1.6594513463205658
0.05555555555555555,1.6430576692800969
0.05656565656565657,1.6211994332261384
0.05757575757575758,1.5961267506936565
0.05858585858585859,1.5729827360482886
0.0595959595959596,1.5581962822470814
0.06060606060606061,1.5527317232335918
0.06161616161616162,1.556910503655672
0.06262626262626263,1.5707326235133223
0.06363636363636363,1.5913050809758715
0.06464646464646465,1.6138062063255347
0.06565656565656566,1.6359858870273456
0.06666666666666667,1.6549511212506332
0.06767676767676768,1.6697375750518404
0.06868686868686869,1.6797023591352627
0.0696969696969697,1.6832382502616383
0.0707070707070707,1.678095135896001
0.07171717171717172,1.6633086820947938
0.07272727272727272,1.6414504460408352
0.07373737373737374,1.6157348742126487
0.07474747474747474,1.5922694149194285
0.07575757575757576,1.5726612914004363
0.07676767676767676,1.562696507317014
0.07777777777777778,1.5633393966127187
0.07878787878787878,1.572339846752584
0.0797979797979798,1.5884120791452006
0.0808080808080808,1.608341647312045
0.08181818181818182,1.629556994070299
0.08282828282828283,1.6494865622371435
0.08383838383838384,1.666523128573317
0.08484848484848485,1.680023803783115
0.08585858585858586,1.688702809275128
0.08686868686868687,1.6912743664579466
0.08787878787878788,1.6848454735009
0.08888888888888889,1.669416130403988
0.0898989898989899,1.6491651175892912
0.09090909090909091,1.6269854368874803
0.09191919191919191,1.6044843115378171
0.09292929292929293,1.583911854075268
0.09393939393939393,1.5700897342176177
0.09494949494949495,1.5671967323869467
0.09595959595959595,1.5726612914004363
0.09696969696969697,1.5874477452016436
0.09797979797979799,1.6067344240727834
0.09898989898989899,1.628592660126742
0.1,1.6453077818150632
0.0,1.6584870123770088
0.00101010101010101,1.6668445732211694
0.00202020202020202,1.6700590196996927
0.0030303030303030303,1.6652373499819078
0.00404040404040404,1.6530224533635192
0.00505050505050505,1.634378663788084
0.006060606060606061,1.6118775384384207
0.007070707070707071,1.5880906344973482
0.00808080808080808,1.5671967323869467
0.00909090909090909,1.5527317232335918
0.0101010101010101,1.5475886088679545
0.011111111111111112,1.5536960571771488
0.012121212121212121,1.5671967323869467
0.013131313131313131,1.5880906344973482
0.014141414141414142,1.6118775384384207
0.015151515151515152,1.636307331675198
0.01616161616161616,1.6591299016727135
0.01717171717171717,1.6768093573045917
0.01818181818181818,1.688702809275128
0.01919191919191919,1.693524478992913
0.0202020202020202,1.6890242539229803
0.021212121212121213,1.676166468008887
0.022222222222222223,1.6562368998420425
0.023232323232323233,1.631485661957413
0.024242424242424242,1.6086630919598974
0.025252525252525252,1.5900193023844622
0.026262626262626262,1.577161516470369
0.02727272727272727,1.5707326235133223
0.028282828282828285,1.5736256253439933
0.029292929292929294,1.5826260754838586
0.030303030303030304,1.5977339739329182
0.031313131313131314,1.617020652804058
0.03232323232323232,1.6356644423794933
0.03333333333333333,1.6520581194199622
0.03434343434343434,1.664594460686203
0.03535353535353535,1.6716662429389544
0.03636363636363636,1.6726305768825114
0.03737373737373737,1.6649159053340554
0.03838383838383838,1.6504508961807005
0.03939393939393939,1.629556994070299
0.0404040404040404,1.6080202026641928
0.04141414141414142,1.5874477452016436
0.04242424242424243,1.569446844921913
0.043434343434343436,1.558839171542786
0.044444444444444446,1.5565890590078197
0.045454545454545456,1.5643037305562757
0.046464646464646465,1.5797330736531876
0.047474747474747475,1.6006269757635891
0.048484848484848485,1.6231281011132523
0.049494949494949494,1.6443434478715062
0.050505050505050504,1.6649159053340554
0.051515151515151514,1.680988137726672
0.052525252525252523,1.6893456985708326
0.05353535353535353,1.6909529218100943
0.05454545454545454,1.682916805613786
0.05555555555555555,1.6668445732211694
0.05656565656565657,1.6472364497021772
0.05757575757575758,1.6228066564654
0.05858585858585859,1.5977339739329182
0.0595959595959596,1.578125850413926
0.06060606060606061,1.5678396216826513
0.06161616161616162,1.5697682895697653
0.06262626262626263,1.582947520131711
0.06363636363636363,1.6012698650592938
0.06464646464646465,1.6211994332261384
0.06565656565656566,1.641129001392983
0.06666666666666667,1.6591299016727135
0.06767676767676768,1.672309132234659
0.06868686868686869,1.6803452484309673
0.0696969696969697,1.6822739163180813
0.0707070707070707,1.6768093573045917
0.07171717171717172,1.6639515713904984
0.07272727272727272,1.6427362246322446
0.07373737373737374,1.6176635420997627
0.07474747474747474,1.5922694149194285
0.07575757575757576,1.5700897342176177
0.07676767676767676,1.555946169712115
0.07777777777777778,1.5514459446421824
0.07878787878787878,1.5562676143599674
0.0797979797979798,1.569446844921913
0.0808080808080808,1.5890549684409052
0.08181818181818182,1.6115560937905684
0.08282828282828283,1.634378663788084
0.08383838383838384,1.6549511212506332
0.08484848484848485,1.6700590196996927
0.08585858585858586,1.6793809144874103
0.08686868686868687,1.6822739163180813
0.08787878787878788,1.67520213406533
0.08888888888888889,1.6600942356162705
0.0898989898989899,1.638235999562312
0.09090909090909091,1.6125204277341254
